CustomerID,Age,Gender,MaritalStatus,Occupation,GeographicLocation,LoginFrequency,ContentType,AvgWatchTime,SubscriptionStartDate,PaymentMethod,PaymentFrequency,LatePaymentCount,ServiceRating,SupportRequests,SupportSatisfaction,SurveyFeedback,Churned
10020,22,Female,Single,Student,Hải Phòng,4,Exams,9.0,2022-10-01,Bank Transfer,Yearly,0,3,1,4,Neutral,Yes
10021,19,Female,Single,Student,TP.HCM,2,Courses,3.2,2023-02-06,Bank Transfer,Yearly,1,4,0,5,Positive,No
10022,31,Female,Married,Self-Employed,TP.HCM,5,Webinars,7.4,2023-04-01,Bank Transfer,Quarterly,2,5,3,5,Positive,Yes
10023,31,Female,Married,Professional,Hà Nội,6,Webinars,21.1,2022-03-21,Bank Transfer,Monthly,0,5,0,5,Positive,No
10024,20,Female,Single,Student,Nha Trang,2,Webinars,1.7,2021-12-26,Bank Transfer,Monthly,2,5,0,3,Positive,No
10025,30,Male,Single,Professional,TP.HCM,3,Courses,11.4,2023-06-07,Bank Transfer,Quarterly,0,5,2,5,Positive,No
10026,21,Female,Single,Professional,TP.HCM,2,Courses,4.8,2023-06-06,Credit Card,Monthly,1,4,1,5,Positive,Yes
10027,22,Male,Single,Student,Cần Thơ,5,Courses,13.5,2022-11-19,Bank Transfer,Quarterly,1,3,0,2,Neutral,No
10028,28,Female,Married,Professional,Nha Trang,6,Webinars,23.0,2023-05-16,Debit Card,Monthly,1,5,2,5,Positive,No
10029,28,Male,Married,Professional,Hà Nội,5,Tutorials,6.8,2023-07-03,Debit Card,Monthly,0,2,3,2,Negative,Yes
10030,41,Female,Divorced,Professional,Nha Trang,3,Courses,5.7,2022-04-20,Bank Transfer,Quarterly,0,5,0,5,Positive,No
10031,26,Female,Married,Professional,Hà Nội,0,Courses,2.1,2022-05-01,Cash,Quarterly,0,4,1,4,Positive,No
10032,27,Male,Single,Professional,Đà Nẵng,3,Exams,9.5,2021-12-17,Bank Transfer,Monthly,1,5,1,5,Positive,No
10033,19,Female,Single,Student,Đà Nẵng,5,Courses,6.9,2023-09-10,Bank Transfer,Monthly,0,4,1,5,Positive,No
10034,21,Female,Single,Student,Vũng Tàu,3,Webinars,8.4,2022-10-05,PayPal,Quarterly,1,2,1,1,Neutral,No
10035,23,Male,Single,Student,Hải Phòng,2,Webinars,1.6,2022-05-01,PayPal,Monthly,0,5,0,5,Positive,No
10036,20,Female,Single,Student,Nha Trang,5,Webinars,7.5,2022-11-19,Credit Card,Monthly,5,5,1,5,Positive,No
10037,30,Male,Married,Professional,Hà Nội,6,Webinars,24.2,2022-01-08,PayPal,Quarterly,0,4,0,4,Positive,No
10038,30,Other,Married,Student,TP.HCM,6,Courses,15.2,2022-04-02,Debit Card,Monthly,2,2,3,1,Neutral,No
10039,32,Male,Married,Professional,TP.HCM,1,Tutorials,2.8,2022-06-13,Credit Card,Monthly,1,2,3,1,Neutral,Yes
10040,24,Female,Single,Student,TP.HCM,5,Webinars,14.8,2023-02-09,PayPal,Monthly,3,4,2,3,Neutral,No
10041,22,Male,Single,Student,Hà Nội,1,Webinars,4.4,2023-08-12,Bank Transfer,Monthly,1,5,2,5,Positive,No
10042,30,Female,Married,Professional,Hà Nội,3,Tutorials,6.9,2021-12-06,Bank Transfer,Monthly,2,3,2,5,Positive,No
10043,23,Female,Single,Other,Hà Nội,2,Courses,3.5,2021-09-21,Debit Card,Yearly,0,2,0,3,Neutral,No
10044,24,Female,Single,Professional,Hà Nội,2,Webinars,3.6,2022-10-07,Credit Card,Monthly,2,5,0,3,Positive,Yes
10045,32,Male,Married,Professional,TP.HCM,3,Courses,6.1,2023-02-20,Debit Card,Quarterly,0,1,3,1,Neutral,Yes
10046,29,Male,Single,Professional,Nha Trang,4,Courses,7.7,2023-01-15,PayPal,Monthly,2,2,2,4,Neutral,No
10047,32,Male,Married,Self-Employed,TP.HCM,4,Courses,11.9,2023-06-06,Bank Transfer,Yearly,0,1,4,1,Neutral,No
10048,18,Male,Married,Student,Hải Phòng,1,Webinars,4.5,2021-11-26,Debit Card,Monthly,2,5,0,5,Positive,No
10049,18,Male,Single,Self-Employed,Cần Thơ,3,Webinars,14.9,2021-10-22,Bank Transfer,Quarterly,0,4,0,5,Positive,No
10050,33,Male,Single,Professional,Hà Nội,6,Tutorials,19.4,2022-06-23,Bank Transfer,Monthly,0,5,0,5,Positive,No
10051,32,Male,Single,Self-Employed,TP.HCM,2,Courses,4.6,2023-01-24,Credit Card,Quarterly,2,5,1,1,Positive,Yes
10052,33,Female,Married,Professional,TP.HCM,4,Webinars,10.9,2022-10-13,Debit Card,Monthly,0,1,2,1,Neutral,No
10053,25,Male,Married,Student,TP.HCM,3,Webinars,8.0,2022-07-11,Bank Transfer,Monthly,0,5,1,5,Positive,Yes
10054,29,Male,Married,Self-Employed,TP.HCM,3,Courses,14.4,2022-04-15,Credit Card,Monthly,0,2,0,3,Neutral,No
10055,26,Male,Married,Self-Employed,Hà Nội,1,Tutorials,2.8,2021-11-25,Credit Card,Monthly,1,5,0,4,Positive,No
10056,25,Female,Married,Professional,TP.HCM,4,Tutorials,14.0,2023-09-07,Bank Transfer,Monthly,1,2,3,1,Negative,No
10057,32,Male,Married,Other,Hà Nội,4,Courses,13.7,2023-05-03,Bank Transfer,Quarterly,0,5,1,3,Positive,No
10058,25,Male,Single,Student,Hà Nội,6,Webinars,20.8,2022-11-20,Bank Transfer,Quarterly,0,5,1,2,Positive,No
10059,23,Female,Single,Other,TP.HCM,0,Exams,3.5,2021-10-23,Bank Transfer,Monthly,0,1,0,2,Neutral,Yes
10060,41,Female,Married,Self-Employed,Hà Nội,1,Webinars,4.1,2023-04-30,Bank Transfer,Monthly,1,4,4,1,Neutral,Yes
10061,29,Female,Married,Professional,Hà Nội,5,Tutorials,13.6,2023-08-16,Bank Transfer,Monthly,2,2,4,2,Neutral,No
10062,44,Female,Married,Self-Employed,Hải Phòng,1,Tutorials,2.2,2023-03-05,Bank Transfer,Monthly,3,5,4,5,Positive,Yes
10063,21,Female,Single,Student,Hà Nội,5,Tutorials,7.5,2022-10-18,PayPal,Monthly,0,2,1,2,Neutral,No
10064,25,Female,Married,Student,TP.HCM,5,Tutorials,11.5,2021-10-27,PayPal,Monthly,0,3,2,3,Neutral,No
10065,18,Female,Single,Self-Employed,Vũng Tàu,4,Courses,8.1,2021-11-16,Bank Transfer,Monthly,1,1,2,2,Neutral,Yes
10066,27,Female,Married,Professional,Đà Nẵng,5,Courses,13.4,2022-04-22,Bank Transfer,Monthly,0,4,2,4,Positive,No
10067,24,Female,Single,Other,TP.HCM,4,Tutorials,5.0,2021-09-28,Cash,Monthly,0,2,3,1,Negative,No
10068,21,Female,Single,Other,Nha Trang,4,Courses,13.9,2022-07-14,Cash,Monthly,0,5,0,4,Positive,No
10069,24,Female,Single,Student,Cần Thơ,3,Tutorials,5.2,2021-12-16,PayPal,Monthly,0,4,0,3,Neutral,Yes
10070,21,Female,Single,Student,Hải Phòng,3,Courses,10.9,2022-12-06,Bank Transfer,Monthly,0,2,3,2,Negative,Yes
10071,20,Male,Single,Student,Đà Nẵng,3,Courses,11.1,2021-10-20,Debit Card,Monthly,1,1,0,1,Negative,Yes
10072,34,Female,Single,Professional,Hà Nội,3,Courses,6.0,2022-11-10,Bank Transfer,Yearly,0,3,2,2,Neutral,No
10073,28,Female,Married,Professional,TP.HCM,0,Exams,3.1,2021-12-18,Bank Transfer,Monthly,2,5,0,4,Positive,Yes
10074,41,Female,Single,Professional,Hà Nội,6,Tutorials,19.7,2023-05-13,Credit Card,Monthly,1,5,3,4,Positive,No
10075,45,Male,Widowed,Professional,Cần Thơ,1,Tutorials,2.1,2021-12-16,PayPal,Monthly,0,2,0,5,Positive,Yes
10076,26,Male,Married,Professional,TP.HCM,2,Tutorials,3.5,2021-11-19,PayPal,Quarterly,3,5,0,4,Positive,No
10077,21,Female,Single,Other,Nha Trang,3,Courses,9.0,2023-03-06,Credit Card,Monthly,1,5,1,4,Positive,Yes
10078,18,Female,Single,Student,Hà Nội,3,Courses,13.7,2022-07-16,Bank Transfer,Monthly,0,4,1,2,Positive,No
10079,24,Female,Single,Self-Employed,TP.HCM,1,Tutorials,3.4,2022-03-05,Bank Transfer,Monthly,0,5,1,5,Positive,No
10080,33,Male,Single,Professional,Hải Phòng,4,Courses,14.0,2021-11-02,Credit Card,Monthly,2,4,1,5,Positive,No
10081,20,Female,Single,Student,TP.HCM,5,Courses,12.0,2023-07-20,Debit Card,Monthly,1,1,3,1,Negative,Yes
10082,25,Female,Single,Student,Hà Nội,1,Webinars,2.9,2022-10-23,Bank Transfer,Monthly,1,5,0,4,Positive,No
10083,24,Female,Single,Student,TP.HCM,4,Webinars,9.4,2022-11-13,Credit Card,Monthly,2,1,3,1,Neutral,Yes
10084,28,Female,Single,Professional,Hà Nội,5,Webinars,14.1,2023-07-21,Bank Transfer,Monthly,1,5,1,2,Positive,No
10085,20,Male,Single,Other,Hà Nội,6,Tutorials,16.5,2022-02-22,Bank Transfer,Monthly,0,1,0,1,Negative,No
10086,23,Male,Single,Professional,Vũng Tàu,7,Courses,21.3,2022-09-09,Debit Card,Monthly,0,5,1,5,Positive,No
10087,27,Male,Single,Professional,Nha Trang,1,Webinars,3.6,2022-09-03,Bank Transfer,Yearly,0,5,1,3,Positive,Yes
10088,35,Male,Married,Professional,TP.HCM,2,Webinars,3.1,2023-02-07,Bank Transfer,Monthly,2,4,0,5,Positive,No
10089,22,Female,Single,Self-Employed,Hà Nội,5,Courses,11.8,2022-01-11,Cash,Monthly,1,1,3,1,Negative,No
10090,30,Female,Married,Professional,TP.HCM,1,Webinars,3.3,2022-06-28,Credit Card,Monthly,1,1,5,2,Negative,Yes
10091,30,Male,Married,Professional,Hà Nội,5,Tutorials,13.8,2022-01-31,Bank Transfer,Quarterly,0,4,0,4,Positive,No
10092,44,Female,Married,Self-Employed,Hà Nội,5,Courses,13.9,2023-01-31,Bank Transfer,Monthly,0,4,5,4,Neutral,No
10093,31,Female,Married,Professional,Hà Nội,2,Courses,1.3,2023-09-16,PayPal,Monthly,0,5,2,4,Positive,No
10094,19,Female,Single,Student,Đà Nẵng,1,Courses,4.9,2022-10-30,PayPal,Yearly,0,5,1,3,Positive,No
10095,18,Female,Single,Student,Hà Nội,4,Courses,11.3,2022-11-20,Bank Transfer,Monthly,0,3,1,3,Positive,No
10096,35,Female,Married,Professional,Hải Phòng,5,Webinars,8.7,2023-05-21,Credit Card,Quarterly,0,1,5,1,Negative,No
10097,28,Male,Single,Self-Employed,TP.HCM,4,Courses,12.6,2022-10-29,Bank Transfer,Quarterly,0,5,1,5,Positive,No
10098,21,Male,Single,Student,Hà Nội,1,Courses,2.8,2021-10-16,Debit Card,Quarterly,1,5,1,3,Positive,No
10099,34,Male,Married,Professional,Hải Phòng,0,Courses,4.9,2021-10-01,PayPal,Monthly,2,5,0,5,Positive,Yes
10100,24,Female,Single,Student,Hà Nội,0,Webinars,3.6,2023-01-09,PayPal,Monthly,0,5,1,5,Positive,No
10101,34,Female,Single,Professional,Nha Trang,5,Courses,12.7,2021-12-14,PayPal,Monthly,2,5,1,5,Positive,Yes
10102,22,Female,Single,Student,Nha Trang,7,Tutorials,17.1,2022-08-14,PayPal,Quarterly,0,4,0,4,Positive,No
10103,25,Other,Single,Professional,TP.HCM,3,Webinars,12.9,2022-09-02,Credit Card,Monthly,0,4,1,3,Positive,No
10104,22,Female,Single,Student,TP.HCM,6,Courses,17.5,2022-07-25,Debit Card,Monthly,0,4,0,3,Positive,No
10105,24,Female,Single,Professional,Đà Nẵng,5,Webinars,6.0,2023-01-11,Bank Transfer,Monthly,1,5,0,4,Positive,No
10106,34,Male,Single,Professional,Hà Nội,3,Webinars,9.8,2023-08-12,PayPal,Monthly,0,2,5,2,Neutral,No
10107,26,Female,Married,Professional,TP.HCM,3,Exams,14.0,2022-01-05,Bank Transfer,Monthly,0,3,2,5,Positive,No
10108,21,Male,Single,Student,Hà Nội,7,Tutorials,20.3,2023-04-22,Bank Transfer,Monthly,1,5,2,3,Positive,No
10109,34,Female,Married,Professional,TP.HCM,5,Courses,10.9,2022-07-29,Bank Transfer,Quarterly,0,5,0,5,Positive,No
10110,21,Female,Single,Student,Nha Trang,2,Courses,3.3,2023-02-28,Bank Transfer,Monthly,1,4,0,4,Positive,Yes
10111,30,Male,Married,Professional,Hà Nội,2,Tutorials,4.3,2023-01-11,Credit Card,Monthly,5,4,1,3,Positive,Yes
10112,29,Female,Married,Professional,Đà Nẵng,4,Tutorials,5.5,2023-05-20,Bank Transfer,Monthly,1,5,3,3,Positive,No
10113,28,Female,Single,Professional,TP.HCM,3,Courses,13.0,2021-11-04,Bank Transfer,Monthly,0,2,3,2,Negative,No
10114,22,Female,Single,Professional,TP.HCM,1,Courses,3.3,2023-01-13,Credit Card,Monthly,1,5,1,3,Positive,No
10115,32,Male,Married,Professional,Vũng Tàu,6,Exams,15.9,2022-08-04,Cash,Quarterly,1,4,1,5,Positive,No
10116,21,Female,Single,Professional,Hà Nội,5,Tutorials,8.9,2023-01-12,Debit Card,Yearly,0,5,1,5,Positive,No
10117,26,Male,Married,Professional,Vũng Tàu,2,Courses,4.4,2022-11-16,Cash,Quarterly,0,5,0,5,Positive,Yes
10118,22,Female,Single,Student,Hải Phòng,6,Tutorials,23.3,2021-11-17,Credit Card,Monthly,1,5,1,3,Positive,Yes
10119,28,Male,Single,Professional,Hà Nội,7,Webinars,19.4,2022-10-28,Bank Transfer,Quarterly,0,1,1,1,Negative,No
10120,20,Female,Single,Student,Hải Phòng,4,Tutorials,14.9,2022-05-12,Bank Transfer,Monthly,0,4,0,5,Positive,No
10121,26,Male,Single,Self-Employed,Hà Nội,2,Webinars,2.7,2022-09-11,Bank Transfer,Monthly,0,1,1,5,Positive,No
10122,52,Male,Married,Self-Employed,Hải Phòng,3,Courses,10.4,2023-03-16,Bank Transfer,Quarterly,5,4,2,4,Positive,No
10123,20,Male,Single,Student,TP.HCM,7,Tutorials,20.6,2022-05-21,Bank Transfer,Quarterly,2,5,1,4,Positive,No
10124,25,Female,Single,Student,TP.HCM,3,Tutorials,5.2,2021-10-10,Bank Transfer,Quarterly,0,3,3,4,Neutral,Yes
10125,19,Female,Single,Professional,Nha Trang,3,Courses,5.7,2022-08-02,Bank Transfer,Yearly,1,4,1,5,Positive,No
10126,30,Male,Married,Professional,TP.HCM,3,Tutorials,6.2,2022-03-29,Bank Transfer,Monthly,1,5,0,5,Positive,No
10127,22,Female,Single,Student,Đà Nẵng,0,Webinars,4.2,2022-02-13,Bank Transfer,Yearly,1,5,0,3,Positive,No
10128,23,Male,Married,Student,Hà Nội,1,Webinars,1.3,2023-08-01,Credit Card,Monthly,0,1,4,1,Negative,No
10129,35,Female,Married,Professional,Hải Phòng,1,Webinars,2.5,2023-08-03,Credit Card,Monthly,0,1,4,2,Negative,Yes
10130,31,Female,Married,Self-Employed,TP.HCM,3,Webinars,7.7,2022-04-12,Bank Transfer,Quarterly,1,2,4,1,Neutral,No
10131,35,Female,Single,Professional,Hà Nội,5,Webinars,14.3,2022-04-19,Bank Transfer,Monthly,0,2,4,1,Neutral,No
10132,21,Male,Single,Professional,TP.HCM,1,Tutorials,3.5,2023-08-05,Bank Transfer,Monthly,2,1,5,2,Neutral,No
10133,31,Male,Single,Professional,TP.HCM,0,Courses,1.1,2022-01-12,Bank Transfer,Monthly,0,5,1,5,Positive,No
10134,18,Female,Single,Self-Employed,TP.HCM,3,Courses,12.3,2022-01-05,Bank Transfer,Monthly,0,1,3,2,Neutral,No
10135,25,Female,Married,Student,Hà Nội,1,Webinars,1.4,2022-06-13,PayPal,Monthly,0,5,1,5,Positive,No
10136,28,Male,Married,Professional,TP.HCM,5,Webinars,6.6,2022-08-25,Bank Transfer,Monthly,0,5,0,4,Positive,No
10137,28,Other,Married,Self-Employed,TP.HCM,4,Exams,7.2,2023-02-18,Debit Card,Monthly,0,3,1,3,Positive,No
10138,34,Female,Married,Professional,Đà Nẵng,5,Tutorials,6.6,2022-09-08,Bank Transfer,Quarterly,0,1,5,1,Negative,No
10139,22,Male,Single,Student,Hà Nội,3,Courses,9.4,2021-12-24,Bank Transfer,Monthly,0,4,0,5,Positive,No
10140,20,Male,Single,Student,Hà Nội,7,Webinars,24.1,2021-09-21,PayPal,Quarterly,0,4,1,4,Positive,No
10141,22,Male,Single,Student,TP.HCM,1,Courses,2.3,2023-03-24,PayPal,Monthly,0,5,1,4,Positive,Yes
10142,23,Male,Single,Student,Hà Nội,2,Tutorials,4.3,2021-12-19,Debit Card,Monthly,0,2,0,1,Negative,No
10143,44,Female,Married,Professional,TP.HCM,3,Exams,6.6,2021-12-12,Bank Transfer,Monthly,0,5,0,5,Positive,No
10144,28,Female,Married,Self-Employed,Cần Thơ,3,Webinars,10.1,2023-08-05,Bank Transfer,Monthly,1,5,3,3,Positive,Yes
10145,26,Female,Married,Self-Employed,TP.HCM,5,Courses,5.5,2022-12-10,PayPal,Monthly,0,5,2,5,Positive,No
10146,35,Male,Married,Professional,Nha Trang,6,Courses,15.3,2023-04-24,Bank Transfer,Quarterly,1,1,4,2,Negative,Yes
10147,28,Female,Single,Student,TP.HCM,5,Courses,5.6,2022-02-25,Bank Transfer,Monthly,4,4,0,4,Positive,No
10148,32,Female,Divorced,Professional,TP.HCM,1,Webinars,1.6,2022-05-13,Debit Card,Monthly,0,1,5,1,Neutral,Yes
10149,43,Female,Single,Professional,TP.HCM,5,Webinars,11.7,2023-05-08,Debit Card,Yearly,1,4,2,3,Positive,No
10150,27,Male,Divorced,Professional,TP.HCM,4,Courses,10.0,2021-09-26,PayPal,Monthly,1,1,1,1,Negative,No
10151,19,Male,Single,Professional,Hà Nội,5,Tutorials,9.5,2021-09-18,Debit Card,Monthly,1,3,0,4,Positive,Yes
10152,40,Female,Married,Professional,Đà Nẵng,5,Courses,5.3,2022-12-10,PayPal,Yearly,0,5,0,4,Positive,No
10153,26,Female,Married,Professional,Hải Phòng,4,Courses,13.0,2022-05-18,Bank Transfer,Monthly,0,3,0,4,Positive,No
10154,34,Female,Married,Other,TP.HCM,4,Courses,6.0,2022-09-19,Bank Transfer,Monthly,0,2,3,1,Neutral,No
10155,18,Female,Single,Professional,Hà Nội,6,Webinars,24.3,2022-04-27,Bank Transfer,Monthly,2,1,1,1,Negative,Yes
10156,35,Female,Single,Professional,TP.HCM,4,Courses,10.5,2021-12-19,PayPal,Yearly,0,1,3,1,Negative,No
10157,21,Female,Single,Professional,Hà Nội,2,Webinars,4.0,2022-06-25,Credit Card,Monthly,1,5,3,3,Neutral,No
10158,20,Male,Single,Other,Hà Nội,2,Courses,3.9,2022-02-05,Bank Transfer,Quarterly,0,1,2,1,Negative,Yes
10159,29,Male,Single,Professional,TP.HCM,0,Courses,3.9,2021-11-16,PayPal,Monthly,0,1,3,1,Neutral,No
10160,26,Male,Married,Professional,Hà Nội,5,Tutorials,5.2,2022-06-01,Bank Transfer,Quarterly,1,5,0,3,Positive,No
10161,52,Male,Single,Self-Employed,Nha Trang,3,Tutorials,6.7,2021-11-24,PayPal,Quarterly,0,3,4,4,Neutral,No
10162,23,Male,Married,Student,Hải Phòng,3,Tutorials,10.2,2021-09-21,Credit Card,Monthly,0,4,0,4,Positive,Yes
10163,57,Male,Married,Professional,TP.HCM,2,Courses,3.4,2023-01-29,Bank Transfer,Monthly,0,5,2,3,Positive,Yes
10164,22,Female,Single,Student,Hà Nội,5,Courses,10.6,2022-08-06,Credit Card,Quarterly,1,5,0,5,Positive,Yes
10165,30,Female,Single,Professional,Đà Nẵng,1,Courses,3.1,2023-09-08,Bank Transfer,Quarterly,0,1,4,1,Neutral,No
10166,28,Female,Single,Professional,TP.HCM,4,Tutorials,9.3,2022-07-31,Bank Transfer,Monthly,1,3,2,1,Neutral,No
10167,24,Female,Single,Student,Hà Nội,3,Courses,13.5,2023-05-11,Bank Transfer,Monthly,3,3,2,3,Positive,No
10168,28,Female,Married,Professional,Hà Nội,1,Tutorials,2.5,2022-06-28,PayPal,Monthly,5,4,2,5,Positive,No
10169,25,Female,Married,Student,TP.HCM,4,Webinars,6.0,2022-09-17,Bank Transfer,Monthly,1,3,0,4,Positive,Yes
10170,35,Male,Married,Professional,Nha Trang,3,Tutorials,15.0,2022-10-28,Bank Transfer,Yearly,0,4,0,2,Positive,No
10171,28,Male,Married,Professional,Nha Trang,4,Courses,7.0,2023-02-11,Bank Transfer,Monthly,2,3,1,3,Neutral,No
10172,31,Male,Married,Professional,TP.HCM,4,Tutorials,10.2,2023-04-05,Credit Card,Yearly,2,5,1,3,Positive,Yes
10173,23,Female,Single,Student,Hải Phòng,4,Exams,9.5,2022-11-30,Credit Card,Monthly,2,4,1,2,Positive,No
10174,21,Female,Single,Self-Employed,Hà Nội,4,Webinars,13.5,2021-11-03,PayPal,Yearly,0,5,1,5,Positive,No
10175,27,Female,Married,Professional,Hà Nội,2,Webinars,3.7,2022-10-20,Debit Card,Monthly,0,2,2,4,Neutral,No
10176,24,Male,Single,Student,Đà Nẵng,2,Courses,4.6,2023-08-26,Bank Transfer,Monthly,2,5,3,4,Positive,No
10177,44,Female,Single,Professional,Hải Phòng,6,Tutorials,18.3,2021-10-04,Bank Transfer,Quarterly,0,3,4,2,Neutral,No
10178,30,Female,Married,Professional,Hà Nội,3,Webinars,9.7,2022-09-17,Bank Transfer,Monthly,1,5,1,3,Positive,No
10179,28,Female,Married,Professional,TP.HCM,1,Exams,4.8,2023-03-23,Credit Card,Monthly,0,2,5,5,Positive,No
10180,27,Male,Married,Professional,TP.HCM,3,Courses,7.2,2023-05-11,Debit Card,Quarterly,0,4,1,5,Positive,Yes
10181,20,Male,Single,Student,Đà Nẵng,4,Webinars,6.4,2023-01-04,PayPal,Monthly,1,5,1,4,Positive,No
10182,19,Male,Single,Self-Employed,Nha Trang,3,Webinars,9.6,2023-03-10,Debit Card,Monthly,1,2,3,5,Positive,No
10183,31,Female,Married,Professional,TP.HCM,4,Courses,14.0,2022-01-04,Credit Card,Monthly,1,5,2,3,Positive,Yes
10184,27,Male,Married,Professional,Hải Phòng,4,Tutorials,7.3,2022-02-05,Credit Card,Monthly,1,5,1,4,Positive,No
10185,28,Female,Married,Professional,TP.HCM,1,Exams,1.4,2021-12-09,Credit Card,Monthly,0,2,2,4,Neutral,Yes
10186,28,Female,Married,Professional,TP.HCM,7,Courses,21.9,2022-01-11,PayPal,Monthly,0,2,3,2,Negative,No
10187,30,Female,Single,Professional,Hải Phòng,4,Exams,8.8,2022-08-05,Bank Transfer,Monthly,1,1,5,2,Neutral,No
10188,26,Male,Married,Self-Employed,Hà Nội,4,Exams,12.6,2022-05-21,Bank Transfer,Monthly,1,4,3,4,Neutral,No
10189,24,Female,Single,Student,TP.HCM,0,Tutorials,3.8,2022-06-21,Bank Transfer,Monthly,2,1,0,2,Neutral,Yes
10190,23,Female,Single,Professional,TP.HCM,3,Courses,12.4,2022-09-11,PayPal,Yearly,5,1,2,2,Negative,Yes
10191,25,Male,Married,Student,TP.HCM,5,Exams,7.8,2022-02-27,Bank Transfer,Yearly,1,2,0,5,Positive,No
10192,29,Male,Married,Professional,TP.HCM,3,Tutorials,9.1,2023-05-02,Bank Transfer,Monthly,0,4,1,4,Positive,No
10193,52,Female,Married,Professional,Đà Nẵng,4,Courses,12.2,2022-09-24,PayPal,Yearly,0,3,2,5,Positive,No
10194,28,Male,Single,Professional,Hải Phòng,4,Webinars,6.0,2022-09-03,Credit Card,Monthly,1,5,1,1,Positive,Yes
10195,29,Female,Married,Professional,Nha Trang,5,Courses,7.3,2021-09-18,Bank Transfer,Yearly,5,2,1,4,Positive,No
10196,23,Male,Single,Student,Hà Nội,4,Webinars,9.9,2022-06-04,Bank Transfer,Monthly,2,3,2,2,Neutral,No
10197,24,Male,Single,Professional,TP.HCM,6,Exams,24.2,2022-09-01,Debit Card,Quarterly,0,3,0,4,Positive,No
10198,30,Female,Single,Student,TP.HCM,0,Webinars,2.9,2022-11-30,Bank Transfer,Yearly,0,5,0,4,Positive,No
10199,28,Male,Single,Professional,TP.HCM,3,Tutorials,5.0,2023-05-05,Bank Transfer,Yearly,2,4,1,5,Positive,No
10200,21,Male,Single,Student,Hải Phòng,3,Webinars,13.6,2022-12-15,Bank Transfer,Yearly,0,1,3,1,Neutral,No
10201,30,Female,Single,Professional,TP.HCM,7,Webinars,17.9,2021-11-23,Credit Card,Monthly,0,5,1,5,Positive,No
10202,28,Female,Married,Professional,TP.HCM,2,Tutorials,1.8,2022-12-21,Credit Card,Quarterly,1,2,5,1,Negative,Yes
10203,27,Female,Single,Professional,Hà Nội,0,Courses,4.9,2022-05-08,Bank Transfer,Yearly,0,4,1,5,Positive,Yes
10204,24,Female,Single,Student,TP.HCM,1,Courses,4.7,2021-11-24,Credit Card,Monthly,1,1,0,1,Negative,Yes
10205,23,Female,Single,Student,Hà Nội,3,Webinars,10.0,2022-08-05,Debit Card,Monthly,3,4,1,4,Positive,No
10206,29,Female,Married,Self-Employed,Nha Trang,4,Webinars,13.8,2023-05-30,Bank Transfer,Monthly,1,5,2,2,Positive,No
10207,18,Female,Single,Self-Employed,Đà Nẵng,5,Webinars,14.1,2023-02-12,PayPal,Monthly,0,2,1,1,Negative,No
10208,33,Male,Married,Professional,Nha Trang,3,Webinars,14.5,2021-11-18,Bank Transfer,Monthly,0,5,1,1,Positive,No
10209,21,Female,Single,Student,TP.HCM,5,Tutorials,11.3,2022-12-05,Debit Card,Monthly,0,5,0,5,Positive,No
10210,35,Female,Single,Self-Employed,Hải Phòng,3,Courses,7.5,2023-07-14,Bank Transfer,Quarterly,0,5,4,5,Positive,No
10211,26,Male,Married,Professional,Hà Nội,2,Courses,2.7,2022-07-25,Cash,Monthly,0,2,1,2,Neutral,No
10212,28,Male,Married,Student,TP.HCM,1,Courses,3.0,2023-08-16,Bank Transfer,Yearly,2,5,2,5,Positive,No
10213,30,Female,Married,Self-Employed,TP.HCM,3,Courses,8.3,2023-04-06,Bank Transfer,Monthly,0,5,3,4,Positive,No
10214,28,Female,Divorced,Professional,Hà Nội,5,Webinars,7.4,2023-05-19,Credit Card,Quarterly,1,1,5,1,Neutral,Yes
10215,29,Female,Single,Professional,Hà Nội,3,Tutorials,10.5,2021-10-07,Bank Transfer,Monthly,0,5,0,5,Positive,No
10216,34,Female,Married,Self-Employed,TP.HCM,3,Tutorials,12.7,2023-06-13,Debit Card,Monthly,0,4,4,4,Positive,No
10217,22,Female,Single,Student,Hà Nội,2,Webinars,2.6,2023-02-05,Bank Transfer,Monthly,0,5,1,1,Positive,No
10218,30,Female,Married,Professional,Hà Nội,2,Courses,3.4,2023-09-08,Debit Card,Quarterly,1,1,5,2,Negative,No
10219,18,Male,Single,Student,Hà Nội,0,Tutorials,3.9,2023-01-06,PayPal,Quarterly,0,2,1,4,Positive,Yes
10220,18,Female,Single,Student,Hà Nội,3,Courses,5.6,2022-10-09,Debit Card,Monthly,1,2,0,1,Negative,No
10221,34,Female,Married,Professional,Hà Nội,3,Courses,12.1,2023-06-19,PayPal,Yearly,2,3,1,4,Positive,No
10222,29,Female,Married,Student,TP.HCM,5,Webinars,14.1,2021-11-09,Bank Transfer,Monthly,1,2,3,1,Negative,Yes
10223,34,Male,Single,Professional,Đà Nẵng,3,Webinars,5.8,2022-10-29,Credit Card,Monthly,1,4,1,5,Positive,No
10224,35,Female,Married,Professional,Hà Nội,4,Tutorials,11.3,2023-08-07,Credit Card,Monthly,0,1,5,1,Negative,Yes
10225,21,Male,Single,Student,TP.HCM,6,Courses,17.0,2022-01-21,Bank Transfer,Monthly,2,2,0,3,Positive,Yes
10226,18,Male,Single,Student,Hải Phòng,4,Tutorials,11.3,2023-08-07,Credit Card,Yearly,0,1,5,1,Negative,No
